Headline,Date & Time
"The bank’s gross advances rose 27% y-o-y to Rs 22,468 crore as on September 30.","October 21, 2023 05:00 IST"
"Founded in 2006, the Lucknow-based NBFC-MFI has a network of 502 branches, largely focused in 10 states, majorly in north…","October 21, 2023 04:00 IST"
The Reserve Bank of India (RBI) has begun the wholesale pilot of the central bank digital currency (CBDC) in the…,"October 20, 2023 04:30 IST"
Growth momentum would be propelled by festival season spending in the near term.,"October 20, 2023 03:30 IST"
The company has onboarded ICICI Bank to expand its portfolio of merchant loans.,"October 20, 2023 02:45 IST"
The Reserve Bank of India (RBI) on October 10 barred BoB from onboarding new customers on its flagship ‘BoB World’…,"October 20, 2023 01:00 IST"
"The banking regulator, on October 10, had barred Bank of Baroda from onboarding new customers on its flagship ‘BoB World’…","October 19, 2023 15:54 IST"
Kiwi offers ‘credit on UPI’ by partnering with banks to issue RuPay credit cards.,"Updated: October 19, 2023 18:07 IST"
"In April 2022, the RBI said that NBFCs can only get into the credit card business with prior approval.","October 19, 2023 00:05 IST"
"Banks borrowed Rs 3.2 trillion in the first week of October compared to Rs11,330 crore in the first week of…","October 18, 2023 03:20 IST"
HDFC Bank had reported its first set of results on Monday after completing the long-awaited merger of erstwhile Housing Development…,"October 18, 2023 02:20 IST"
IDFC has received approval from the Competition Commission of India (CCI) for its merger with IDFC First Bank.,"October 17, 2023 19:08 IST"
"The company, which recently completed its 11th year of operations in India, currently has a presence in four African countries.","October 17, 2023 01:40 IST"
"MDBs include the World Bank, Inter-American Development Bank, Asian Development Bank, the African Development Bank, and the European Bank for…","October 16, 2023 19:34 IST"
"With the harvest, farmer income is going to start coming in. My expectation is that festival season spending is going…","October 16, 2023 05:15 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
Entry into private debt space in non-real estate sectors also likely,"Updated: October 16, 2023 20:00 IST"
Deferred tax asset commonly refers to overpayment of tax by an entity. Such excess tax paid can be adjusted against…,"October 15, 2023 15:56 IST"
The Danske bank deal is valid for five years and can be renewed for one additional year for a maximum…,"October 14, 2023 05:05 IST"
Key Policy Recommendations for MDBs: Triple financing levels to $390 billion per year to achieve transformational changes.,"October 14, 2023 02:20 IST"
"In a statement, the Reserve Bank of India (RBI) said Rs 1 crore penalty has been imposed on state-run Union…","October 13, 2023 19:56 IST"
"Credit growth for India’s top lenders continued in July-September, preliminary operating numbers showed earlier this month, though margins were under…","October 13, 2023 10:11 IST"
"Banks have sweetened the deal for customers by announcing festive offers. Lenders are offering complete waiver of processing fees, reduced…","October 13, 2023 02:15 IST"
RBI in the statement said it found that Paytm Payments Bank failed to identify beneficial owner in respect of entities…,"October 12, 2023 19:06 IST"
Chandra Shekhar Ghosh recalls a time when moneylenders would threaten him and his team as they went about disbursing loans…,"October 12, 2023 05:15 IST"
"IndusInd Bank had reported strong financials in the first quarter of 2023-24, with its net profit rising to Rs 2,124…","October 12, 2023 05:00 IST"
Vehicle loans and secured business loans comprised 70% of pass-through-certificate transactions in the September quarter.,"October 12, 2023 04:30 IST"
Warehouse debt facility is a line of credit taken by loan issuers to offer loans to its borrowers.,"October 12, 2023 02:00 IST"
"With a strong active user base of nearly 30 million and 53 million downloads as of March end, BoB’s mobile…","October 12, 2023 01:00 IST"
"“While the Bank has already carried out corrective measures to address the concerns of the RBI, we have initiated further…","October 11, 2023 15:43 IST"
"Following RBI’s action, BoB released a statement saying it has already carried out corrective measures to address the concerns and…","October 11, 2023 05:45 IST"
Gupta is also looking forward to being more actively involved with the Centre of Excellence at IIM Ahmedabad — a…,"October 11, 2023 05:15 IST"
"On Monday, Jio Financial Services will kick-start the July-September result season of non-bank lenders.","October 11, 2023 01:45 IST"
The RBI further said the bank has been directed to ensure that existing ‘bob World’ customers do not face any…,"October 10, 2023 21:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
The RBI has not sold bonds via auctions since November 2017.,"October 10, 2023 15:03 IST"
Estimates show that India requires an investment of around $600 million annually to achieve sustainable development goals.,"October 10, 2023 03:50 IST"
"The exchange took place last month and the next set of information would be shared by Switzerland in September 2024,…","October 9, 2023 16:54 IST"
"Securitisation undertaken by the originators, excluding HDFC Limited, witnessed an even higher spike of ~69 per cent YoY to Rs…","October 9, 2023 11:42 IST"
HDFC Bank will kick-start results for the banking sector on October 16.,"October 9, 2023 01:35 IST"
The central government has taken several steps to strengthen all the cooperative societies across the country.,"October 8, 2023 17:22 IST"
"In recent months, banks and non-bank lenders have ramped up disbursements in the unsecured retail loan segment in order to…","October 7, 2023 03:30 IST"
The central bank will shortly issue instructions on the credit concentration norms.,"October 7, 2023 02:45 IST"
"Das said Rs 12,000 crore of the Rs 3.56 lakh crore worth of Rs 2,000 notes in circulation as on…","October 6, 2023 14:33 IST"
“The fact that the RBI has shown confidence in a fintech’s ability to merge with and operate a bank is…,"October 6, 2023 04:10 IST"
The department of investment and public asset management (DIPAM) has extended the application deadline to October 30 for firms interested…,"October 6, 2023 03:30 IST"
"The tenure of Dinesh Khara has been extended until he attains the age of 63 next year, the sources said,…","Updated: October 5, 2023 14:54 IST"
The rating agency’s view comes when non-bank lenders are increasingly partnering with fintechs to disburse unsecured loans.,"October 5, 2023 03:50 IST"
"IndusInd Banks client base stood at around 35 million at the end of June this year, with close to 2,606…","October 5, 2023 02:50 IST"
It will also recommend factors that banks should consider for determination of credit risk and suggest the methodology to be…,"October 5, 2023 02:45 IST"
"After the second quarter business update, the Bajaj Finance stock traded at a 52-week high of Rs 8.040.55 but declined…","October 5, 2023 02:40 IST"
"Right now Singapore, France, UK, Saudi Arabia, Bahrain, Maldives, Bhutan, Nepal and Oman are the countries where Indians can pay…","October 5, 2023 02:30 IST"
"Private sector lender Bandhan Bank on Wednesday said its loans and advances grew 12.3% year-on-year, while total deposits soared 12.8%…","October 5, 2023 02:20 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
RBI officials in the past have said that they were not in favour of fintechs gaining licences through the backdoor…,"October 5, 2023 01:40 IST"
"Around 380,000 homes were sold in 2022-23(April-March), higher than the 250,000 homes sold in 2021-22.","October 5, 2023 01:30 IST"
Reserve Bank of India (RBI) has appointed Muneesh Kapur as executive director effective from Tuesday.,"Updated: October 5, 2023 09:49 IST"
"HDFC Bank is revamping some parts of its top management. The bank detailed the changes in a memo to employees,…","October 4, 2023 08:47 IST"
"Among the four lenders, IndusInd Bank has registered highest growth as its net advances jumped 21% year-on-year to Rs 3.14…","October 4, 2023 04:15 IST"
"In November 2022, PayU had appointed former Nykaa CFO Arvind Agarwal as its CFO.","October 4, 2023 03:00 IST"
European financial institutions accounted for most instances and much of the greenwashing involved claims about fossil fuels.,"October 3, 2023 13:27 IST"
"Cross-border insolvency law aims to ensure Indian lenders have access to overseas assets of stressed companies, and can get support…","October 3, 2023 01:15 IST"
"Total deposits, which include savings, current account and term deposits, grew by 12.6% to reach Rs 185.3 trillion as of…","October 3, 2023 00:05 IST"
"At the same time, transaction value rose nearly 42% y-o-y to Rs 15.8 trillion in September, marginally lower than Rs…","October 2, 2023 04:15 IST"
